#    L    TT             EE             BB             TE          
  1931   0.236885E+03   0.112078E+02   0.558117E-01  -0.130270E+02
  1932   0.236564E+03   0.111964E+02   0.557528E-01  -0.131666E+02
  1933   0.236256E+03   0.111840E+02   0.556941E-01  -0.133053E+02
  1934   0.235957E+03   0.111706E+02   0.556356E-01  -0.134429E+02
  1935   0.235669E+03   0.111562E+02   0.555774E-01  -0.135795E+02
  1936   0.235391E+03   0.111410E+02   0.555195E-01  -0.137151E+02
  1937   0.235123E+03   0.111248E+02   0.554617E-01  -0.138494E+02
  1938   0.234866E+03   0.111077E+02   0.554042E-01  -0.139825E+02
  1939   0.234617E+03   0.110898E+02   0.553469E-01  -0.141143E+02
  1940   0.234379E+03   0.110709E+02   0.552899E-01  -0.142448E+02
  1941   0.234150E+03   0.110511E+02   0.552331E-01  -0.143740E+02
  1942   0.233930E+03   0.110304E+02   0.551765E-01  -0.145016E+02
  1943   0.233721E+03   0.110089E+02   0.551202E-01  -0.146278E+02
  1944   0.233519E+03   0.109864E+02   0.550641E-01  -0.147524E+02
  1945   0.233327E+03   0.109631E+02   0.550083E-01  -0.148754E+02
  1946   0.233144E+03   0.109389E+02   0.549527E-01  -0.149967E+02
  1947   0.232969E+03   0.109138E+02   0.548973E-01  -0.151164E+02
  1948   0.232803E+03   0.108879E+02   0.548421E-01  -0.152342E+02
  1949   0.232645E+03   0.108611E+02   0.547872E-01  -0.153502E+02
  1950   0.232494E+03   0.108335E+02   0.547325E-01  -0.154643E+02
  1951   0.232353E+03   0.108050E+02   0.546781E-01  -0.155765E+02
  1952   0.232219E+03   0.107756E+02   0.546239E-01  -0.156868E+02
  1953   0.232092E+03   0.107455E+02   0.545699E-01  -0.157950E+02
  1954   0.231973E+03   0.107146E+02   0.545162E-01  -0.159012E+02
  1955   0.231861E+03   0.106829E+02   0.544626E-01  -0.160053E+02
  1956   0.231756E+03   0.106503E+02   0.544094E-01  -0.161073E+02
  1957   0.231658E+03   0.106171E+02   0.543563E-01  -0.162073E+02
  1958   0.231567E+03   0.105832E+02   0.543035E-01  -0.163049E+02
  1959   0.231483E+03   0.105485E+02   0.542508E-01  -0.164004E+02
  1960   0.231405E+03   0.105130E+02   0.541985E-01  -0.164935E+02
  1961   0.231334E+03   0.104768E+02   0.541463E-01  -0.165844E+02
  1962   0.231267E+03   0.104400E+02   0.540944E-01  -0.166730E+02
  1963   0.231208E+03   0.104025E+02   0.540426E-01  -0.167592E+02
  1964   0.231154E+03   0.103642E+02   0.539911E-01  -0.168430E+02
  1965   0.231104E+03   0.103253E+02   0.539399E-01  -0.169243E+02
  1966   0.231061E+03   0.102858E+02   0.538888E-01  -0.170032E+02
  1967   0.231023E+03   0.102456E+02   0.538379E-01  -0.170796E+02
  1968   0.230989E+03   0.102048E+02   0.537873E-01  -0.171535E+02
  1969   0.230961E+03   0.101633E+02   0.537368E-01  -0.172248E+02
  1970   0.230936E+03   0.101213E+02   0.536866E-01  -0.172937E+02
  1971   0.230916E+03   0.100788E+02   0.536365E-01  -0.173599E+02
  1972   0.230901E+03   0.100356E+02   0.535867E-01  -0.174235E+02
  1973   0.230889E+03   0.999189E+01   0.535371E-01  -0.174845E+02
  1974   0.230880E+03   0.994765E+01   0.534876E-01  -0.175428E+02
  1975   0.230876E+03   0.990287E+01   0.534383E-01  -0.175985E+02
  1976   0.230875E+03   0.985764E+01   0.533893E-01  -0.176515E+02
  1977   0.230877E+03   0.981186E+01   0.533404E-01  -0.177017E+02
  1978   0.230881E+03   0.976554E+01   0.532917E-01  -0.177492E+02
  1979   0.230888E+03   0.971888E+01   0.532432E-01  -0.177939E+02
  1980   0.230899E+03   0.967166E+01   0.531948E-01  -0.178359E+02
  1981   0.230910E+03   0.962408E+01   0.531466E-01  -0.178751E+02
  1982   0.230925E+03   0.957608E+01   0.530986E-01  -0.179115E+02
  1983   0.230942E+03   0.952764E+01   0.530508E-01  -0.179452E+02
  1984   0.230959E+03   0.947889E+01   0.530031E-01  -0.179761E+02
  1985   0.230980E+03   0.942977E+01   0.529556E-01  -0.180042E+02
  1986   0.231001E+03   0.938026E+01   0.529082E-01  -0.180295E+02
  1987   0.231023E+03   0.933050E+01   0.528610E-01  -0.180520E+02
  1988   0.231047E+03   0.928042E+01   0.528139E-01  -0.180717E+02
  1989   0.231071E+03   0.923006E+01   0.527670E-01  -0.180885E+02
  1990   0.231096E+03   0.917936E+01   0.527202E-01  -0.181026E+02
  1991   0.231122E+03   0.912846E+01   0.526736E-01  -0.181138E+02
  1992   0.231148E+03   0.907726E+01   0.526271E-01  -0.181222E+02
  1993   0.231173E+03   0.902584E+01   0.525807E-01  -0.181279E+02
  1994   0.231199E+03   0.897427E+01   0.525344E-01  -0.181306E+02
  1995   0.231224E+03   0.892245E+01   0.524883E-01  -0.181305E+02
  1996   0.231249E+03   0.887039E+01   0.524423E-01  -0.181276E+02
  1997   0.231273E+03   0.881821E+01   0.523964E-01  -0.181219E+02
  1998   0.231296E+03   0.876592E+01   0.523506E-01  -0.181134E+02
  1999   0.231318E+03   0.871344E+01   0.523049E-01  -0.181020E+02
  2000   0.231338E+03   0.866081E+01   0.522593E-01  -0.180879E+02
  2001   0.231358E+03   0.860812E+01   0.522139E-01  -0.180710E+02
  2002   0.231376E+03   0.855536E+01   0.521685E-01  -0.180513E+02
  2003   0.231391E+03   0.850250E+01   0.521232E-01  -0.180289E+02
  2004   0.231405E+03   0.844956E+01   0.520780E-01  -0.180037E+02
  2005   0.231417E+03   0.839666E+01   0.520329E-01  -0.179757E+02
  2006   0.231427E+03   0.834365E+01   0.519879E-01  -0.179451E+02
  2007   0.231434E+03   0.829067E+01   0.519430E-01  -0.179118E+02
  2008   0.231438E+03   0.823771E+01   0.518982E-01  -0.178758E+02
  2009   0.231440E+03   0.818476E+01   0.518534E-01  -0.178371E+02
  2010   0.231439E+03   0.813189E+01   0.518087E-01  -0.177957E+02
  2011   0.231434E+03   0.807902E+01   0.517640E-01  -0.177517E+02
  2012   0.231426E+03   0.802621E+01   0.517195E-01  -0.177051E+02
  2013   0.231414E+03   0.797345E+01   0.516750E-01  -0.176558E+02
  2014   0.231399E+03   0.792081E+01   0.516305E-01  -0.176040E+02
  2015   0.231380E+03   0.786828E+01   0.515861E-01  -0.175496E+02
  2016   0.231357E+03   0.781592E+01   0.515418E-01  -0.174927E+02
  2017   0.231331E+03   0.776366E+01   0.514975E-01  -0.174334E+02
  2018   0.231299E+03   0.771156E+01   0.514533E-01  -0.173716E+02
  2019   0.231264E+03   0.765969E+01   0.514091E-01  -0.173074E+02
  2020   0.231225E+03   0.760796E+01   0.513649E-01  -0.172409E+02
  2021   0.231181E+03   0.755651E+01   0.513208E-01  -0.171720E+02
  2022   0.231133E+03   0.750522E+01   0.512767E-01  -0.171008E+02
  2023   0.231080E+03   0.745421E+01   0.512327E-01  -0.170274E+02
  2024   0.231022E+03   0.740345E+01   0.511887E-01  -0.169517E+02
  2025   0.230959E+03   0.735295E+01   0.511447E-01  -0.168737E+02
  2026   0.230891E+03   0.730273E+01   0.511007E-01  -0.167936E+02
  2027   0.230817E+03   0.725280E+01   0.510568E-01  -0.167113E+02
  2028   0.230738E+03   0.720318E+01   0.510128E-01  -0.166268E+02
  2029   0.230654E+03   0.715386E+01   0.509689E-01  -0.165403E+02
  2030   0.230564E+03   0.710488E+01   0.509250E-01  -0.164517E+02
  2031   0.230468E+03   0.705625E+01   0.508812E-01  -0.163610E+02
  2032   0.230367E+03   0.700796E+01   0.508373E-01  -0.162685E+02
  2033   0.230259E+03   0.696005E+01   0.507934E-01  -0.161739E+02
  2034   0.230146E+03   0.691253E+01   0.507495E-01  -0.160775E+02
  2035   0.230027E+03   0.686541E+01   0.507056E-01  -0.159792E+02
  2036   0.229901E+03   0.681870E+01   0.506617E-01  -0.158791E+02
  2037   0.229769E+03   0.677239E+01   0.506178E-01  -0.157772E+02
  2038   0.229631E+03   0.672651E+01   0.505739E-01  -0.156736E+02
  2039   0.229486E+03   0.668107E+01   0.505300E-01  -0.155682E+02
  2040   0.229334E+03   0.663608E+01   0.504861E-01  -0.154611E+02
  2041   0.229175E+03   0.659154E+01   0.504421E-01  -0.153524E+02
  2042   0.229010E+03   0.654746E+01   0.503981E-01  -0.152422E+02
  2043   0.228838E+03   0.650387E+01   0.503541E-01  -0.151303E+02
  2044   0.228659E+03   0.646077E+01   0.503101E-01  -0.150169E+02
  2045   0.228474E+03   0.641817E+01   0.502660E-01  -0.149021E+02
  2046   0.228281E+03   0.637608E+01   0.502219E-01  -0.147859E+02
  2047   0.228081E+03   0.633451E+01   0.501777E-01  -0.146683E+02
  2048   0.227874E+03   0.629349E+01   0.501335E-01  -0.145495E+02
  2049   0.227660E+03   0.625300E+01   0.500893E-01  -0.144294E+02
  2050   0.227440E+03   0.621306E+01   0.500450E-01  -0.143080E+02
  2051   0.227211E+03   0.617368E+01   0.500007E-01  -0.141855E+02
  2052   0.226976E+03   0.613485E+01   0.499563E-01  -0.140618E+02
  2053   0.226733E+03   0.609660E+01   0.499118E-01  -0.139370E+02
  2054   0.226483E+03   0.605892E+01   0.498673E-01  -0.138112E+02
  2055   0.226225E+03   0.602183E+01   0.498228E-01  -0.136843E+02
  2056   0.225960E+03   0.598532E+01   0.497781E-01  -0.135565E+02
  2057   0.225687E+03   0.594941E+01   0.497334E-01  -0.134278E+02
  2058   0.225407E+03   0.591410E+01   0.496887E-01  -0.132982E+02
  2059   0.225119E+03   0.587939E+01   0.496438E-01  -0.131678E+02
  2060   0.224825E+03   0.584531E+01   0.495989E-01  -0.130365E+02
  2061   0.224522E+03   0.581184E+01   0.495539E-01  -0.129046E+02
  2062   0.224212E+03   0.577900E+01   0.495089E-01  -0.127719E+02
  2063   0.223895E+03   0.574679E+01   0.494637E-01  -0.126387E+02
  2064   0.223570E+03   0.571522E+01   0.494185E-01  -0.125049E+02
  2065   0.223238E+03   0.568428E+01   0.493732E-01  -0.123704E+02
  2066   0.222898E+03   0.565398E+01   0.493278E-01  -0.122356E+02
  2067   0.222551E+03   0.562434E+01   0.492823E-01  -0.121003E+02
  2068   0.222197E+03   0.559534E+01   0.492367E-01  -0.119646E+02
  2069   0.221835E+03   0.556700E+01   0.491910E-01  -0.118285E+02
  2070   0.221467E+03   0.553932E+01   0.491452E-01  -0.116921E+02
  2071   0.221091E+03   0.551229E+01   0.490994E-01  -0.115555E+02
  2072   0.220707E+03   0.548593E+01   0.490534E-01  -0.114187E+02
  2073   0.220316E+03   0.546022E+01   0.490074E-01  -0.112817E+02
  2074   0.219918E+03   0.543518E+01   0.489612E-01  -0.111446E+02
  2075   0.219513E+03   0.541081E+01   0.489150E-01  -0.110074E+02
  2076   0.219100E+03   0.538710E+01   0.488686E-01  -0.108701E+02
  2077   0.218680E+03   0.536407E+01   0.488222E-01  -0.107329E+02
  2078   0.218253E+03   0.534170E+01   0.487756E-01  -0.105957E+02
  2079   0.217819E+03   0.532001E+01   0.487290E-01  -0.104586E+02
  2080   0.217379E+03   0.529899E+01   0.486822E-01  -0.103217E+02
  2081   0.216931E+03   0.527864E+01   0.486354E-01  -0.101850E+02
  2082   0.216477E+03   0.525897E+01   0.485884E-01  -0.100485E+02
  2083   0.216016E+03   0.523996E+01   0.485414E-01  -0.991242E+01
  2084   0.215548E+03   0.522165E+01   0.484942E-01  -0.977661E+01
  2085   0.215075E+03   0.520399E+01   0.484469E-01  -0.964123E+01
  2086   0.214594E+03   0.518701E+01   0.483995E-01  -0.950625E+01
  2087   0.214106E+03   0.517069E+01   0.483521E-01  -0.937173E+01
  2088   0.213614E+03   0.515504E+01   0.483045E-01  -0.923772E+01
  2089   0.213114E+03   0.514006E+01   0.482568E-01  -0.910426E+01
  2090   0.212608E+03   0.512575E+01   0.482090E-01  -0.897140E+01
  2091   0.212095E+03   0.511209E+01   0.481611E-01  -0.883912E+01
  2092   0.211577E+03   0.509909E+01   0.481132E-01  -0.870755E+01
  2093   0.211052E+03   0.508675E+01   0.480651E-01  -0.857673E+01
  2094   0.210522E+03   0.507505E+01   0.480169E-01  -0.844657E+01
  2095   0.209985E+03   0.506401E+01   0.479686E-01  -0.831726E+01
  2096   0.209443E+03   0.505361E+01   0.479202E-01  -0.818878E+01
  2097   0.208895E+03   0.504385E+01   0.478717E-01  -0.806114E+01
  2098   0.208341E+03   0.503473E+01   0.478231E-01  -0.793443E+01
  2099   0.207782E+03   0.502624E+01   0.477744E-01  -0.780865E+01
  2100   0.207217E+03   0.501838E+01   0.477256E-01  -0.768385E+01
  2101   0.206646E+03   0.501114E+01   0.476767E-01  -0.756006E+01
  2102   0.206070E+03   0.500452E+01   0.476277E-01  -0.743731E+01
  2103   0.205489E+03   0.499851E+01   0.475787E-01  -0.731564E+01
  2104   0.204902E+03   0.499311E+01   0.475295E-01  -0.719510E+01
  2105   0.204310E+03   0.498831E+01   0.474802E-01  -0.707570E+01
  2106   0.203713E+03   0.498410E+01   0.474308E-01  -0.695747E+01
  2107   0.203111E+03   0.498048E+01   0.473814E-01  -0.684046E+01
  2108   0.202504E+03   0.497745E+01   0.473318E-01  -0.672470E+01
  2109   0.201893E+03   0.497499E+01   0.472822E-01  -0.661021E+01
  2110   0.201277E+03   0.497311E+01   0.472324E-01  -0.649703E+01
  2111   0.200657E+03   0.497179E+01   0.471826E-01  -0.638519E+01
  2112   0.200033E+03   0.497102E+01   0.471326E-01  -0.627472E+01
  2113   0.199405E+03   0.497081E+01   0.470826E-01  -0.616563E+01
  2114   0.198772E+03   0.497114E+01   0.470325E-01  -0.605797E+01
  2115   0.198136E+03   0.497200E+01   0.469823E-01  -0.595174E+01
  2116   0.197495E+03   0.497338E+01   0.469320E-01  -0.584698E+01
  2117   0.196852E+03   0.497529E+01   0.468817E-01  -0.574371E+01
  2118   0.196204E+03   0.497771E+01   0.468312E-01  -0.564196E+01
  2119   0.195554E+03   0.498063E+01   0.467807E-01  -0.554176E+01
  2120   0.194899E+03   0.498404E+01   0.467300E-01  -0.544310E+01
  2121   0.194242E+03   0.498793E+01   0.466793E-01  -0.534602E+01
  2122   0.193581E+03   0.499231E+01   0.466285E-01  -0.525055E+01
  2123   0.192917E+03   0.499715E+01   0.465777E-01  -0.515669E+01
  2124   0.192252E+03   0.500245E+01   0.465267E-01  -0.506448E+01
  2125   0.191582E+03   0.500820E+01   0.464757E-01  -0.497393E+01
  2126   0.190911E+03   0.501440E+01   0.464245E-01  -0.488505E+01
  2127   0.190238E+03   0.502103E+01   0.463734E-01  -0.479788E+01
  2128   0.189562E+03   0.502808E+01   0.463221E-01  -0.471242E+01
  2129   0.188884E+03   0.503554E+01   0.462707E-01  -0.462869E+01
  2130   0.188204E+03   0.504340E+01   0.462193E-01  -0.454671E+01
  2131   0.187522E+03   0.505165E+01   0.461678E-01  -0.446650E+01
  2132   0.186838E+03   0.506030E+01   0.461163E-01  -0.438807E+01
  2133   0.186152E+03   0.506931E+01   0.460646E-01  -0.431144E+01
  2134   0.185465E+03   0.507870E+01   0.460129E-01  -0.423661E+01
  2135   0.184777E+03   0.508843E+01   0.459611E-01  -0.416360E+01
  2136   0.184088E+03   0.509851E+01   0.459093E-01  -0.409241E+01
  2137   0.183397E+03   0.510892E+01   0.458574E-01  -0.402305E+01
  2138   0.182705E+03   0.511966E+01   0.458054E-01  -0.395553E+01
  2139   0.182013E+03   0.513071E+01   0.457534E-01  -0.388987E+01
  2140   0.181320E+03   0.514207E+01   0.457014E-01  -0.382608E+01
  2141   0.180627E+03   0.515373E+01   0.456492E-01  -0.376415E+01
  2142   0.179934E+03   0.516566E+01   0.455970E-01  -0.370409E+01
  2143   0.179239E+03   0.517787E+01   0.455448E-01  -0.364591E+01
  2144   0.178546E+03   0.519034E+01   0.454925E-01  -0.358962E+01
  2145   0.177852E+03   0.520306E+01   0.454402E-01  -0.353523E+01
  2146   0.177158E+03   0.521602E+01   0.453878E-01  -0.348273E+01
  2147   0.176464E+03   0.522921E+01   0.453354E-01  -0.343215E+01
  2148   0.175770E+03   0.524262E+01   0.452829E-01  -0.338346E+01
  2149   0.175078E+03   0.525623E+01   0.452304E-01  -0.333669E+01
  2150   0.174385E+03   0.527004E+01   0.451779E-01  -0.329182E+01
  2151   0.173693E+03   0.528404E+01   0.451253E-01  -0.324886E+01
  2152   0.173002E+03   0.529821E+01   0.450727E-01  -0.320782E+01
  2153   0.172313E+03   0.531254E+01   0.450201E-01  -0.316869E+01
  2154   0.171623E+03   0.532702E+01   0.449675E-01  -0.313147E+01
  2155   0.170936E+03   0.534165E+01   0.449148E-01  -0.309616E+01
  2156   0.170249E+03   0.535641E+01   0.448621E-01  -0.306274E+01
  2157   0.169564E+03   0.537128E+01   0.448094E-01  -0.303122E+01
  2158   0.168881E+03   0.538627E+01   0.447567E-01  -0.300160E+01
  2159   0.168199E+03   0.540137E+01   0.447040E-01  -0.297385E+01
  2160   0.167519E+03   0.541654E+01   0.446513E-01  -0.294799E+01
  2161   0.166840E+03   0.543179E+01   0.445986E-01  -0.292401E+01
  2162   0.166163E+03   0.544711E+01   0.445458E-01  -0.290188E+01
  2163   0.165489E+03   0.546249E+01   0.444931E-01  -0.288162E+01
  2164   0.164817E+03   0.547791E+01   0.444404E-01  -0.286320E+01
  2165   0.164146E+03   0.549336E+01   0.443876E-01  -0.284662E+01
  2166   0.163479E+03   0.550883E+01   0.443349E-01  -0.283188E+01
  2167   0.162813E+03   0.552432E+01   0.442822E-01  -0.281896E+01
  2168   0.162150E+03   0.553980E+01   0.442295E-01  -0.280785E+01
  2169   0.161490E+03   0.555528E+01   0.441769E-01  -0.279853E+01
  2170   0.160833E+03   0.557074E+01   0.441242E-01  -0.279098E+01
  2171   0.160178E+03   0.558617E+01   0.440716E-01  -0.278518E+01
  2172   0.159526E+03   0.560158E+01   0.440190E-01  -0.278111E+01
  2173   0.158878E+03   0.561693E+01   0.439664E-01  -0.277876E+01
  2174   0.158233E+03   0.563224E+01   0.439139E-01  -0.277810E+01
  2175   0.157591E+03   0.564748E+01   0.438614E-01  -0.277913E+01
  2176   0.156953E+03   0.566265E+01   0.438089E-01  -0.278182E+01
  2177   0.156319E+03   0.567774E+01   0.437564E-01  -0.278615E+01
  2178   0.155687E+03   0.569273E+01   0.437040E-01  -0.279212E+01
  2179   0.155060E+03   0.570762E+01   0.436517E-01  -0.279971E+01
  2180   0.154436E+03   0.572239E+01   0.435993E-01  -0.280890E+01
  2181   0.153816E+03   0.573704E+01   0.435471E-01  -0.281967E+01
  2182   0.153200E+03   0.575156E+01   0.434948E-01  -0.283200E+01
  2183   0.152588E+03   0.576594E+01   0.434426E-01  -0.284588E+01
  2184   0.151980E+03   0.578017E+01   0.433905E-01  -0.286127E+01
  2185   0.151376E+03   0.579423E+01   0.433384E-01  -0.287816E+01
  2186   0.150776E+03   0.580814E+01   0.432864E-01  -0.289652E+01
  2187   0.150182E+03   0.582187E+01   0.432344E-01  -0.291633E+01
  2188   0.149591E+03   0.583542E+01   0.431825E-01  -0.293756E+01
  2189   0.149004E+03   0.584877E+01   0.431306E-01  -0.296021E+01
  2190   0.148423E+03   0.586193E+01   0.430789E-01  -0.298423E+01
  2191   0.147846E+03   0.587486E+01   0.430271E-01  -0.300962E+01
  2192   0.147273E+03   0.588759E+01   0.429754E-01  -0.303635E+01
  2193   0.146705E+03   0.590008E+01   0.429238E-01  -0.306440E+01
  2194   0.146142E+03   0.591234E+01   0.428723E-01  -0.309375E+01
  2195   0.145583E+03   0.592435E+01   0.428208E-01  -0.312437E+01
  2196   0.145030E+03   0.593611E+01   0.427694E-01  -0.315624E+01
  2197   0.144482E+03   0.594760E+01   0.427181E-01  -0.318933E+01
  2198   0.143938E+03   0.595884E+01   0.426668E-01  -0.322361E+01
  2199   0.143399E+03   0.596980E+01   0.426156E-01  -0.325905E+01
  2200   0.142866E+03   0.598047E+01   0.425645E-01  -0.329563E+01
  2201   0.142338E+03   0.599087E+01   0.425135E-01  -0.333332E+01
  2202   0.141815E+03   0.600098E+01   0.424625E-01  -0.337208E+01
  2203   0.141297E+03   0.601078E+01   0.424116E-01  -0.341189E+01
  2204   0.140785E+03   0.602029E+01   0.423609E-01  -0.345273E+01
  2205   0.140278E+03   0.602948E+01   0.423101E-01  -0.349457E+01
  2206   0.139777E+03   0.603836E+01   0.422595E-01  -0.353739E+01
  2207   0.139281E+03   0.604691E+01   0.422090E-01  -0.358116E+01
  2208   0.138790E+03   0.605513E+01   0.421585E-01  -0.362586E+01
  2209   0.138304E+03   0.606301E+01   0.421081E-01  -0.367146E+01
  2210   0.137825E+03   0.607055E+01   0.420579E-01  -0.371793E+01
  2211   0.137350E+03   0.607774E+01   0.420077E-01  -0.376524E+01
  2212   0.136881E+03   0.608459E+01   0.419576E-01  -0.381336E+01
  2213   0.136418E+03   0.609107E+01   0.419076E-01  -0.386226E+01
  2214   0.135961E+03   0.609720E+01   0.418577E-01  -0.391192E+01
  2215   0.135508E+03   0.610296E+01   0.418079E-01  -0.396230E+01
  2216   0.135062E+03   0.610836E+01   0.417582E-01  -0.401336E+01
  2217   0.134621E+03   0.611338E+01   0.417085E-01  -0.406509E+01
  2218   0.134186E+03   0.611804E+01   0.416590E-01  -0.411745E+01
  2219   0.133756E+03   0.612231E+01   0.416096E-01  -0.417041E+01
  2220   0.133332E+03   0.612621E+01   0.415604E-01  -0.422395E+01
  2221   0.132913E+03   0.612973E+01   0.415112E-01  -0.427803E+01
  2222   0.132501E+03   0.613286E+01   0.414621E-01  -0.433261E+01
  2223   0.132094E+03   0.613561E+01   0.414131E-01  -0.438768E+01
  2224   0.131693E+03   0.613797E+01   0.413643E-01  -0.444320E+01
  2225   0.131297E+03   0.613992E+01   0.413155E-01  -0.449915E+01
  2226   0.130907E+03   0.614149E+01   0.412669E-01  -0.455550E+01
  2227   0.130523E+03   0.614265E+01   0.412184E-01  -0.461221E+01
  2228   0.130144E+03   0.614340E+01   0.411700E-01  -0.466926E+01
  2229   0.129771E+03   0.614375E+01   0.411217E-01  -0.472661E+01
  2230   0.129403E+03   0.614369E+01   0.410736E-01  -0.478425E+01
  2231   0.129041E+03   0.614321E+01   0.410256E-01  -0.484212E+01
  2232   0.128685E+03   0.614233E+01   0.409777E-01  -0.490022E+01
  2233   0.128334E+03   0.614103E+01   0.409299E-01  -0.495851E+01
  2234   0.127989E+03   0.613933E+01   0.408822E-01  -0.501695E+01
  2235   0.127648E+03   0.613722E+01   0.408347E-01  -0.507552E+01
  2236   0.127315E+03   0.613471E+01   0.407873E-01  -0.513418E+01
  2237   0.126986E+03   0.613179E+01   0.407400E-01  -0.519292E+01
  2238   0.126662E+03   0.612847E+01   0.406929E-01  -0.525168E+01
  2239   0.126344E+03   0.612473E+01   0.406459E-01  -0.531046E+01
  2240   0.126032E+03   0.612060E+01   0.405990E-01  -0.536923E+01
  2241   0.125724E+03   0.611605E+01   0.405522E-01  -0.542795E+01
  2242   0.125422E+03   0.611109E+01   0.405056E-01  -0.548660E+01
  2243   0.125126E+03   0.610572E+01   0.404591E-01  -0.554514E+01
  2244   0.124835E+03   0.609994E+01   0.404128E-01  -0.560357E+01
  2245   0.124548E+03   0.609374E+01   0.403666E-01  -0.566183E+01
  2246   0.124267E+03   0.608714E+01   0.403205E-01  -0.571993E+01
  2247   0.123991E+03   0.608013E+01   0.402745E-01  -0.577781E+01
  2248   0.123720E+03   0.607271E+01   0.402287E-01  -0.583546E+01
  2249   0.123454E+03   0.606489E+01   0.401830E-01  -0.589285E+01
  2250   0.123193E+03   0.605666E+01   0.401375E-01  -0.594996E+01
  2251   0.122937E+03   0.604803E+01   0.400921E-01  -0.600675E+01
  2252   0.122686E+03   0.603899E+01   0.400468E-01  -0.606321E+01
  2253   0.122439E+03   0.602955E+01   0.400016E-01  -0.611930E+01
  2254   0.122198E+03   0.601971E+01   0.399566E-01  -0.617502E+01
  2255   0.121960E+03   0.600947E+01   0.399117E-01  -0.623033E+01
  2256   0.121728E+03   0.599882E+01   0.398669E-01  -0.628521E+01
  2257   0.121500E+03   0.598778E+01   0.398223E-01  -0.633963E+01
  2258   0.121277E+03   0.597633E+01   0.397778E-01  -0.639358E+01
  2259   0.121058E+03   0.596449E+01   0.397334E-01  -0.644703E+01
  2260   0.120844E+03   0.595226E+01   0.396892E-01  -0.649996E+01
  2261   0.120634E+03   0.593963E+01   0.396451E-01  -0.655235E+01
  2262   0.120429E+03   0.592664E+01   0.396011E-01  -0.660418E+01
  2263   0.120227E+03   0.591327E+01   0.395572E-01  -0.665543E+01
  2264   0.120030E+03   0.589953E+01   0.395135E-01  -0.670606E+01
  2265   0.119837E+03   0.588544E+01   0.394699E-01  -0.675607E+01
  2266   0.119648E+03   0.587098E+01   0.394264E-01  -0.680547E+01
  2267   0.119463E+03   0.585617E+01   0.393830E-01  -0.685415E+01
  2268   0.119282E+03   0.584101E+01   0.393397E-01  -0.690217E+01
  2269   0.119105E+03   0.582550E+01   0.392966E-01  -0.694945E+01
  2270   0.118931E+03   0.580965E+01   0.392536E-01  -0.699610E+01
  2271   0.118762E+03   0.579345E+01   0.392107E-01  -0.704197E+01
  2272   0.118596E+03   0.577692E+01   0.391679E-01  -0.708708E+01
  2273   0.118434E+03   0.576006E+01   0.391252E-01  -0.713144E+01
  2274   0.118275E+03   0.574286E+01   0.390827E-01  -0.717500E+01
  2275   0.118119E+03   0.572535E+01   0.390402E-01  -0.721775E+01
  2276   0.117968E+03   0.570753E+01   0.389979E-01  -0.725972E+01
  2277   0.117819E+03   0.568939E+01   0.389557E-01  -0.730084E+01
  2278   0.117673E+03   0.567096E+01   0.389136E-01  -0.734112E+01
  2279   0.117531E+03   0.565224E+01   0.388716E-01  -0.738058E+01
  2280   0.117393E+03   0.563322E+01   0.388297E-01  -0.741915E+01
  2281   0.117257E+03   0.561390E+01   0.387879E-01  -0.745676E+01
  2282   0.117124E+03   0.559432E+01   0.387462E-01  -0.749351E+01
  2283   0.116993E+03   0.557445E+01   0.387047E-01  -0.752940E+01
  2284   0.116866E+03   0.555431E+01   0.386632E-01  -0.756430E+01
  2285   0.116741E+03   0.553389E+01   0.386218E-01  -0.759827E+01
  2286   0.116619E+03   0.551322E+01   0.385806E-01  -0.763127E+01
  2287   0.116500E+03   0.549229E+01   0.385394E-01  -0.766338E+01
  2288   0.116383E+03   0.547111E+01   0.384984E-01  -0.769445E+01
  2289   0.116269E+03   0.544969E+01   0.384574E-01  -0.772456E+01
  2290   0.116157E+03   0.542803E+01   0.384166E-01  -0.775365E+01
  2291   0.116047E+03   0.540615E+01   0.383758E-01  -0.778180E+01
  2292   0.115940E+03   0.538406E+01   0.383352E-01  -0.780895E+01
  2293   0.115834E+03   0.536176E+01   0.382946E-01  -0.783502E+01
  2294   0.115731E+03   0.533925E+01   0.382542E-01  -0.786017E+01
  2295   0.115630E+03   0.531654E+01   0.382138E-01  -0.788418E+01
  2296   0.115530E+03   0.529365E+01   0.381736E-01  -0.790721E+01
  2297   0.115433E+03   0.527056E+01   0.381334E-01  -0.792918E+01
  2298   0.115337E+03   0.524730E+01   0.380933E-01  -0.795019E+01
  2299   0.115244E+03   0.522385E+01   0.380534E-01  -0.797007E+01
  2300   0.115151E+03   0.520024E+01   0.380135E-01  -0.798884E+01
  2301   0.115060E+03   0.517646E+01   0.379737E-01  -0.800665E+01
  2302   0.114971E+03   0.515253E+01   0.379340E-01  -0.802328E+01
  2303   0.114882E+03   0.512844E+01   0.378944E-01  -0.803895E+01
  2304   0.114796E+03   0.510421E+01   0.378549E-01  -0.805345E+01
  2305   0.114710E+03   0.507984E+01   0.378155E-01  -0.806692E+01
  2306   0.114625E+03   0.505534E+01   0.377761E-01  -0.807930E+01
  2307   0.114542E+03   0.503071E+01   0.377369E-01  -0.809058E+01
